route_id,unique_id,service_start_date,update_origin,train_platform,working_time_arrival,working_time_departure,planned_time_arrival,planned_time_departure,platform,train_length,actual_arrival_time,actual_departure_time,is_delayed_arrival,is_delayed_departure,StationName,Easting,Northing
202307287155736,G55736,2023-07-28,CIS,BHAMMRS,2023-07-28 10:13:00,2023-07-28 10:15:00,2023-07-28 10:13:00,2023-07-28 10:15:00,1,2,2023-07-28 10:13:00,2023-07-28 10:15:00,False,False,Birmingham Moor Street Rail Station,407400.0,286800.0
202307287155736,G55736,2023-07-28,CIS,SOLIHUL,2023-07-28 10:22:30,2023-07-28 10:23:30,2023-07-28 10:23:00,2023-07-28 10:23:00,1,2,2023-07-28 10:23:00,2023-07-28 10:23:00,False,False,Solihull Rail Station,414490.0,279620.0
202307287155736,G55736,2023-07-28,CIS,DORIDGE,2023-07-28 10:27:30,2023-07-28 10:28:30,2023-07-28 10:28:00,2023-07-28 10:28:00,1,2,2023-07-28 10:28:00,2023-07-28 10:28:00,False,False,Dorridge Rail Station,416920.0,274920.0
202307287155736,G55736,2023-07-28,CIS,WARWPWY,2023-07-28 10:37:00,2023-07-28 10:38:30,2023-07-28 10:37:00,2023-07-28 10:38:00,1,2,2023-07-28 10:37:00,2023-07-28 10:38:00,False,False,Warwick Parkway Rail Station,426560.0,265400.0
202307287155736,G55736,2023-07-28,CIS,WARWICK,2023-07-28 10:41:00,2023-07-28 10:42:30,2023-07-28 10:41:00,2023-07-28 10:42:00,2,2,2023-07-28 10:41:00,2023-07-28 10:42:00,False,False,Warwick Rail Station,428620.0,265460.0
202307287155736,G55736,2023-07-28,CIS,LMNGTNS,2023-07-28 10:48:00,2023-07-28 10:49:00,2023-07-28 10:48:00,2023-07-28 10:49:00,3,2,2023-07-28 10:48:00,2023-07-28 10:49:00,False,False,Leamington Spa Rail Station,431735.0,265251.0
202307287155736,G55736,2023-07-28,CIS,BNBR,2023-07-28 11:05:30,2023-07-28 11:08:00,2023-07-28 11:06:00,2023-07-28 11:08:00,3,2,2023-07-28 11:06:00,2023-07-28 11:08:00,False,False,Banbury Rail Station,446160.0,240427.0
202307287155736,G55736,2023-07-28,CIS,BCSTN,2023-07-28 11:20:00,2023-07-28 11:23:00,2023-07-28 11:20:00,2023-07-28 11:23:00,2,2,2023-07-28 11:20:00,2023-07-28 11:23:00,False,False,Bicester North Rail Station,458550.0,223112.0
202307287155736,G55736,2023-07-28,CIS,HADMATP,2023-07-28 11:34:00,2023-07-28 11:36:00,2023-07-28 11:34:00,2023-07-28 11:36:00,2,2,2023-07-28 11:34:00,2023-07-28 11:36:00,False,False,Haddenham & Thame Parkway Rail Station,473091.0,208549.0
202307287155736,G55736,2023-07-28,CIS,HWYCOMB,2023-07-28 11:49:00,2023-07-28 11:52:00,2023-07-28 11:49:00,2023-07-28 11:52:00,3,2,2023-07-28 11:49:00,2023-07-28 11:52:00,False,False,High Wycombe Rail Station,486935.0,193053.0
202307278027020,P27020,2023-07-27,TD,HOXTON,2023-07-27 18:25:30,2023-07-27 18:26:00,2023-07-27 18:26:00,2023-07-27 18:26:00,2,5,2023-07-27 18:26:00,2023-07-27 18:26:00,False,False,Hoxton Rail Station,533575.0,183155.0
202307278027020,P27020,2023-07-27,TD,SHRDHST,2023-07-27 18:28:00,2023-07-27 18:28:30,2023-07-27 18:28:00,2023-07-27 18:28:00,2,5,2023-07-27 18:28:00,2023-07-27 18:28:00,False,False,Shoreditch High Street Rail Station,533629.0,182251.0
202307278027020,P27020,2023-07-27,TD,SHADWEL,2023-07-27 18:32:30,2023-07-27 18:33:00,2023-07-27 18:33:00,2023-07-27 18:33:00,2,5,2023-07-27 18:33:00,2023-07-27 18:33:00,False,False,Shadwell Rail Station,534935.0,180940.0
202307278027020,P27020,2023-07-27,TD,WAPPING,2023-07-27 18:34:30,2023-07-27 18:35:00,2023-07-27 18:35:00,2023-07-27 18:35:00,2,5,2023-07-27 18:35:00,2023-07-27 18:35:00,False,False,Wapping Rail Station,535025.0,180175.0
202307278027020,P27020,2023-07-27,TD,RTHERHI,2023-07-27 18:36:00,2023-07-27 18:36:30,2023-07-27 18:36:00,2023-07-27 18:36:00,2,5,2023-07-27 18:36:00,2023-07-27 18:36:00,False,False,Rotherhithe Rail Station,535305.0,179785.0
202307278027020,P27020,2023-07-27,TD,CNDAW,2023-07-27 18:37:30,2023-07-27 18:38:30,2023-07-27 18:38:00,2023-07-27 18:38:00,3,5,2023-07-27 18:38:00,2023-07-27 18:38:00,False,False,Canada Water Rail Station,535475.0,179475.0
202307277194778,G94778,2023-07-27,Darwin,ORPNGTN,2023-07-27 21:50:00,2023-07-27 21:51:00,2023-07-27 21:50:00,2023-07-27 21:51:00,4,10,2023-07-27 21:51:00,2023-07-27 21:52:00,False,False,Orpington Rail Station,545505.0,165875.0
202307277194778,G94778,2023-07-27,Darwin,PETSWD,2023-07-27 21:53:30,2023-07-27 21:54:00,2023-07-27 21:54:00,2023-07-27 21:54:00,3,10,2023-07-27 21:54:00,2023-07-27 21:55:00,False,False,Petts Wood Rail Station,544440.0,167550.0
202307277194778,G94778,2023-07-27,Darwin,CHSLHRS,2023-07-27 21:56:30,2023-07-27 21:57:00,2023-07-27 21:57:00,2023-07-27 21:57:00,3,10,2023-07-27 21:57:00,2023-07-27 21:58:00,False,False,Chislehurst Rail Station,543200.0,169400.0
202307277194778,G94778,2023-07-27,Darwin,ELMW,2023-07-27 21:59:00,2023-07-27 21:59:30,2023-07-27 21:59:00,2023-07-27 21:59:00,3,10,2023-07-27 22:00:00,2023-07-27 22:00:00,False,False,Elmstead Woods Rail Station,542250.0,170660.0
202307277194778,G94778,2023-07-27,Darwin,GRVPK,2023-07-27 22:02:00,2023-07-27 22:03:00,2023-07-27 22:02:00,2023-07-27 22:03:00,4,10,2023-07-27 22:03:00,2023-07-27 22:04:00,False,False,Grove Park Rail Station,540640.0,172145.0
202307277194778,G94778,2023-07-27,Darwin,HTHRGRN,2023-07-27 22:06:00,2023-07-27 22:07:00,2023-07-27 22:06:00,2023-07-27 22:07:00,3,10,2023-07-27 22:06:00,2023-07-27 22:07:00,False,False,Hither Green Rail Station,539000.0,174455.0
202307277194778,G94778,2023-07-27,Darwin,LEWISHM,2023-07-27 22:11:00,2023-07-27 22:12:00,2023-07-27 22:11:00,2023-07-27 22:12:00,1,10,2023-07-27 22:11:00,2023-07-27 22:12:00,False,False,Lewisham Rail Station,538050.0,175950.0
202307278069090,P69090,2023-07-27,CIS,GALTILL,2023-07-27 19:40:00,2023-07-27 19:41:00,2023-07-27 19:40:00,2023-07-27 19:41:00,3,8,2023-07-27 19:42:00,2023-07-27 19:43:00,False,False,Smethwick Galton Bridge Rail Station,401420.0,289320.0
202307278954536,Y54536,2023-07-27,CIS,STPXBOX,2023-07-27 21:34:00,2023-07-27 21:35:00,2023-07-27 21:34:00,2023-07-27 21:35:00,A,12,2023-07-27 21:34:00,2023-07-27 21:35:00,False,False,London St Pancras International LL Rail Station,529990.0,183135.0
202307278951904,Y51904,2023-07-27,TD,EDULWCH,2023-07-27 21:14:30,2023-07-27 21:15:00,2023-07-27 21:15:00,2023-07-27 21:15:00,2,6,2023-07-27 21:15:00,2023-07-27 21:16:00,False,False,East Dulwich Rail Station,533440.0,175360.0
202307278951904,Y51904,2023-07-27,TD,NDULWCH,2023-07-27 21:16:30,2023-07-27 21:17:30,2023-07-27 21:17:00,2023-07-27 21:17:00,2,6,2023-07-27 21:17:00,2023-07-27 21:18:00,False,False,North Dulwich Rail Station,532950.0,174570.0
202307278951904,Y51904,2023-07-27,TD,TULSEH,2023-07-27 21:20:30,2023-07-27 21:21:30,2023-07-27 21:21:00,2023-07-27 21:21:00,4,6,2023-07-27 21:21:00,2023-07-27 21:21:00,False,False,Tulse Hill Rail Station,531800.0,172910.0
202307278951904,Y51904,2023-07-27,TD,STRETHM,2023-07-27 21:24:30,2023-07-27 21:25:30,2023-07-27 21:25:00,2023-07-27 21:25:00,1,6,2023-07-27 21:25:00,2023-07-27 21:25:00,False,False,Streatham Rail Station,530000.0,171300.0
202307278951904,Y51904,2023-07-27,TD,STRHCOM,2023-07-27 21:28:00,2023-07-27 21:29:00,2023-07-27 21:28:00,2023-07-27 21:29:00,1,6,2023-07-27 21:28:00,2023-07-27 21:29:00,False,False,Streatham Common Rail Station,529710.0,170505.0
202307278951034,Y51034,2023-07-27,TD,MELDRTH,2023-07-27 18:06:00,2023-07-27 18:06:30,2023-07-27 18:06:00,2023-07-27 18:06:00,2,8,2023-07-27 18:08:00,2023-07-27 18:09:00,False,False,Meldreth Rail Station,537730.0,245500.0
202307278951034,Y51034,2023-07-27,TD,SHPRTH,2023-07-27 18:09:30,2023-07-27 18:10:00,2023-07-27 18:10:00,2023-07-27 18:10:00,2,8,2023-07-27 18:12:00,2023-07-27 18:12:00,False,False,Shepreth Rail Station,539190.0,248150.0
202307278951034,Y51034,2023-07-27,TD,FOXTON,2023-07-27 18:12:00,2023-07-27 18:12:30,2023-07-27 18:12:00,2023-07-27 18:12:00,2,8,2023-07-27 18:14:00,2023-07-27 18:15:00,False,False,Foxton Rail Station,540885.0,248760.0
202307277683875,L83875,2023-07-27,TD,THTH,2023-07-27 19:33:00,2023-07-27 19:33:30,2023-07-27 19:33:00,2023-07-27 19:33:00,2,8,2023-07-27 19:33:00,2023-07-27 19:33:00,False,False,Thornton Heath Rail Station,532250.0,168350.0
202307277683875,L83875,2023-07-27,TD,NORBURY,2023-07-27 19:36:00,2023-07-27 19:36:30,2023-07-27 19:36:00,2023-07-27 19:36:00,2,8,2023-07-27 19:36:00,2023-07-27 19:36:00,False,False,Norbury Rail Station,530710.0,169720.0
202307277683875,L83875,2023-07-27,TD,STRHCOM,2023-07-27 19:38:30,2023-07-27 19:39:30,2023-07-27 19:39:00,2023-07-27 19:39:00,2,8,2023-07-27 19:39:00,2023-07-27 19:39:00,False,False,Streatham Common Rail Station,529710.0,170505.0
202307277683875,L83875,2023-07-27,TD,BALHAM,2023-07-27 19:43:30,2023-07-27 19:44:30,2023-07-27 19:44:00,2023-07-27 19:44:00,2,8,2023-07-27 19:44:00,2023-07-27 19:44:00,False,False,Balham Rail Station,528500.0,173200.0
202307278027285,P27285,2023-07-27,CIS,SYDENHM,2023-07-27 23:45:30,2023-07-27 23:46:00,2023-07-27 23:44:00,2023-07-27 23:44:00,1,5,2023-07-27 23:45:00,2023-07-27 23:46:00,False,False,Sydenham Rail Station,535370.0,171600.0
202307278950595,Y50595,2023-07-27,TD,STNEOTS,2023-07-27 17:57:00,2023-07-27 17:58:00,2023-07-27 17:57:00,2023-07-27 17:58:00,1,8,2023-07-27 17:57:00,2023-07-27 17:58:00,False,False,St Neots Rail Station,519790.0,260710.0
202307278950430,Y50430,2023-07-27,Darwin,FSHRSGT,2023-07-27 22:10:30,2023-07-27 22:11:00,2023-07-27 22:11:00,2023-07-27 22:11:00,1,4,2023-07-27 22:11:00,2023-07-27 22:12:00,False,False,Fishersgate Rail Station,525483.0,105366.0
202307278950430,Y50430,2023-07-27,Darwin,PSLDAWH,2023-07-27 22:12:30,2023-07-27 22:13:00,2023-07-27 22:13:00,2023-07-27 22:13:00,1,4,2023-07-27 22:13:00,2023-07-27 22:14:00,False,False,Portslade Rail Station,526471.0,105551.0
202307278950430,Y50430,2023-07-27,Darwin,HOVE,2023-07-27 22:15:30,2023-07-27 22:16:30,2023-07-27 22:16:00,2023-07-27 22:16:00,2,4,2023-07-27 22:16:00,2023-07-27 22:17:00,False,False,Hove Rail Station,528912.0,105559.0
202307278954673,Y54673,2023-07-27,TD,HYWRDSH,2023-07-27 18:29:00,2023-07-27 18:30:30,2023-07-27 18:29:00,2023-07-27 18:30:00,2,12,2023-07-27 18:32:00,2023-07-27 18:33:00,False,False,Haywards Heath Rail Station,533045.0,124630.0
202307278954673,Y54673,2023-07-27,TD,BURGESH,2023-07-27 18:35:00,2023-07-27 18:36:00,2023-07-27 18:35:00,2023-07-27 18:36:00,2,12,2023-07-27 18:37:00,2023-07-27 18:38:00,False,False,Burgess Hill Rail Station,531625.0,118805.0
202307278024592,P24592,2023-07-27,CIS,KEWGRDN,2023-07-27 17:46:00,2023-07-27 17:46:30,2023-07-27 17:46:00,2023-07-27 17:46:00,1,5,2023-07-27 17:50:00,2023-07-27 17:51:00,False,False,Kew Gardens Rail Station,519195.0,176740.0
202307277167342,G67342,2023-07-27,TD,DRHM,2023-07-27 18:59:30,2023-07-27 19:01:00,2023-07-27 19:00:00,2023-07-27 19:01:00,2,5,2023-07-27 19:08:00,2023-07-27 19:09:00,False,False,Durham Rail Station,427000.0,542800.0
202307277167342,G67342,2023-07-27,TD,CLST,2023-07-27 19:06:00,2023-07-27 19:07:30,2023-07-27 19:06:00,2023-07-27 19:07:00,2,5,2023-07-27 19:14:00,2023-07-27 19:15:00,False,False,Chester-le-Street Rail Station,427190.0,551170.0
202307277674545,L74545,2023-07-27,TD,RBRTSBD,2023-07-27 21:52:30,2023-07-27 21:53:30,2023-07-27 21:53:00,2023-07-27 21:53:00,2,8,2023-07-27 21:54:00,2023-07-27 21:55:00,False,False,Robertsbridge Rail Station,573380.0,123515.0
202307277674545,L74545,2023-07-27,TD,BATTLE,2023-07-27 22:00:30,2023-07-27 22:01:30,2023-07-27 22:01:00,2023-07-27 22:01:00,2,8,2023-07-27 22:02:00,2023-07-27 22:02:00,False,False,Battle Rail Station,575470.0,115569.0
202307277683657,L83657,2023-07-27,CIS,CHCHSTR,2023-07-27 23:29:30,2023-07-27 23:30:30,2023-07-27 23:30:00,2023-07-27 23:30:00,2,4,2023-07-27 23:30:00,2023-07-27 23:30:00,False,False,Chichester Rail Station,485890.0,104320.0
202307277181549,G81549,2023-07-27,CIS,BARKING,2023-07-27 22:25:00,2023-07-27 22:25:30,2023-07-27 22:25:00,2023-07-27 22:25:00,4,4,2023-07-27 22:29:00,2023-07-27 22:30:00,False,False,Barking Rail Station,544410.0,184340.0
202307277683844,L83844,2023-07-27,TD,WANDCMN,2023-07-27 17:42:00,2023-07-27 17:43:00,2023-07-27 17:42:00,2023-07-27 17:43:00,1,8,2023-07-27 17:42:00,2023-07-27 17:43:00,False,False,Wandsworth Common Rail Station,527730.0,173510.0
202307288727495,W27495,2023-07-28,Darwin,DOVYJN,2023-07-28 08:57:30,2023-07-28 08:58:30,2023-07-28 08:58:00,2023-07-28 08:58:00,1,2,2023-07-28 08:58:00,2023-07-28 08:58:00,False,False,Dovey Junction Rail Station,269690.0,298020.0
202307288727495,W27495,2023-07-28,Darwin,PENHELG,2023-07-28 09:07:30,2023-07-28 09:08:00,2023-07-28 09:07:00,2023-07-28 09:07:00,1,2,2023-07-28 09:07:00,2023-07-28 09:07:00,False,False,Penhelig Rail Station,262100.0,296150.0
202307288727495,W27495,2023-07-28,Darwin,ABDVY,2023-07-28 09:10:30,2023-07-28 09:11:00,2023-07-28 09:11:00,2023-07-28 09:11:00,1,2,2023-07-28 09:11:00,2023-07-28 09:11:00,False,False,Aberdovey Rail Station,260600.0,296000.0
202307288727495,W27495,2023-07-28,Darwin,TYWYN,2023-07-28 09:20:00,2023-07-28 09:29:30,2023-07-28 09:21:00,2023-07-28 09:29:00,2,2,2023-07-28 09:21:00,2023-07-28 09:29:00,False,False,Tywyn Rail Station,258260.0,300700.0
202307288727495,W27495,2023-07-28,Darwin,TONFNAU,2023-07-28 09:33:30,2023-07-28 09:34:00,2023-07-28 09:33:00,2023-07-28 09:33:00,1,2,2023-07-28 09:33:00,2023-07-28 09:33:00,False,False,Tonfanau Rail Station,256310.0,303870.0
202307288727495,W27495,2023-07-28,Darwin,LYNGRIL,2023-07-28 09:40:00,2023-07-28 09:40:30,2023-07-28 09:39:00,2023-07-28 09:39:00,1,2,2023-07-28 09:39:00,2023-07-28 09:39:00,False,False,Llwyngwril Rail Station,258920.0,309720.0
202307288727495,W27495,2023-07-28,Darwin,FRBN,2023-07-28 09:47:30,2023-07-28 09:48:00,2023-07-28 09:48:00,2023-07-28 09:48:00,1,2,2023-07-28 09:48:00,2023-07-28 09:48:00,False,False,Fairbourne Rail Station,261600.0,312900.0
202307288727495,W27495,2023-07-28,Darwin,MFAM,2023-07-28 09:50:00,2023-07-28 09:50:30,2023-07-28 09:49:00,2023-07-28 09:49:00,1,2,2023-07-28 09:49:00,2023-07-28 09:49:00,False,False,Morfa Mawddach Rail Station,262800.0,314100.0
202307288727495,W27495,2023-07-28,Darwin,BRMOUTH,2023-07-28 09:59:30,2023-07-28 10:01:00,2023-07-28 10:01:00,2023-07-28 10:01:00,2,2,2023-07-28 10:01:00,2023-07-28 10:01:00,False,False,Barmouth Rail Station,261200.0,315900.0
202307288727495,W27495,2023-07-28,Darwin,LNAB,2023-07-28 10:04:30,2023-07-28 10:05:30,2023-07-28 10:05:00,2023-07-28 10:05:00,1,2,2023-07-28 10:05:00,2023-07-28 10:05:00,False,False,Llanaber Rail Station,259870.0,318010.0
202307288727495,W27495,2023-07-28,Darwin,TALB,2023-07-28 10:09:00,2023-07-28 10:09:30,2023-07-28 10:08:00,2023-07-28 10:08:00,1,2,2023-07-28 10:08:00,2023-07-28 10:08:00,False,False,Talybont Rail Station,258660.0,321510.0
202307288727495,W27495,2023-07-28,Darwin,DYFRYNA,2023-07-28 10:11:30,2023-07-28 10:12:00,2023-07-28 10:11:00,2023-07-28 10:11:00,1,2,2023-07-28 10:11:00,2023-07-28 10:11:00,False,False,Dyffryn Ardudwy Rail Station,258170.0,323330.0
202307288727495,W27495,2023-07-28,Darwin,LBDR,2023-07-28 10:15:30,2023-07-28 10:16:00,2023-07-28 10:16:00,2023-07-28 10:16:00,1,2,2023-07-28 10:16:00,2023-07-28 10:16:00,False,False,Llanbedr Rail Station,257900.0,326900.0
202307288727495,W27495,2023-07-28,Darwin,PSRN,2023-07-28 10:17:30,2023-07-28 10:18:00,2023-07-28 10:17:00,2023-07-28 10:17:00,1,2,2023-07-28 10:17:00,2023-07-28 10:17:00,False,False,Pensarn (Gwynedd) Rail Station,257800.0,328000.0
202307288727495,W27495,2023-07-28,Darwin,LNDW,2023-07-28 10:19:30,2023-07-28 10:20:00,2023-07-28 10:20:00,2023-07-28 10:20:00,1,2,2023-07-28 10:20:00,2023-07-28 10:20:00,False,False,Llandanwg Rail Station,257030.0,328630.0
202307288727495,W27495,2023-07-28,Darwin,HRLC,2023-07-28 10:25:00,2023-07-28 10:26:30,2023-07-28 10:26:00,2023-07-28 10:26:00,2,2,2023-07-28 10:26:00,2023-07-28 10:26:00,False,False,Harlech Rail Station,258100.0,331400.0
202307288727495,W27495,2023-07-28,Darwin,TYGWYN,2023-07-28 10:30:30,2023-07-28 10:31:00,2023-07-28 10:31:00,2023-07-28 10:31:00,1,2,2023-07-28 10:31:00,2023-07-28 10:31:00,False,False,Tygwyn Rail Station,260260.0,334950.0
202307288727495,W27495,2023-07-28,Darwin,TLSRNAU,2023-07-28 10:32:30,2023-07-28 10:33:00,2023-07-28 10:32:00,2023-07-28 10:32:00,1,2,2023-07-28 10:32:00,2023-07-28 10:32:00,False,False,Talsarnau Rail Station,261000.0,336100.0
202307288727495,W27495,2023-07-28,Darwin,LNDC,2023-07-28 10:35:30,2023-07-28 10:36:00,2023-07-28 10:35:00,2023-07-28 10:35:00,1,2,2023-07-28 10:35:00,2023-07-28 10:35:00,False,False,Llandecwyn Rail Station,261800.0,337900.0
202307288727495,W27495,2023-07-28,Darwin,PRHN,2023-07-28 10:38:30,2023-07-28 10:39:00,2023-07-28 10:39:00,2023-07-28 10:39:00,1,2,2023-07-28 10:39:00,2023-07-28 10:39:00,False,False,Penrhyndeudraeth Rail Station,261320.0,338820.0
202307288727495,W27495,2023-07-28,Darwin,MINFORD,2023-07-28 10:42:00,2023-07-28 10:42:30,2023-07-28 10:42:00,2023-07-28 10:42:00,1,2,2023-07-28 10:42:00,2023-07-28 10:42:00,False,False,Minffordd Rail Station,259940.0,338560.0
202307288727495,W27495,2023-07-28,Darwin,PRTHMDG,2023-07-28 10:49:30,2023-07-28 10:51:00,2023-07-28 10:51:00,2023-07-28 10:51:00,2,2,2023-07-28 10:51:00,2023-07-28 10:51:00,False,False,Porthmadog Rail Station,256630.0,339190.0
202307288727495,W27495,2023-07-28,Darwin,CRICCTH,2023-07-28 10:58:00,2023-07-28 10:58:30,2023-07-28 10:58:00,2023-07-28 10:58:00,1,2,2023-07-28 10:58:00,2023-07-28 10:58:00,False,False,Criccieth Rail Station,249660.0,338010.0
202307288727495,W27495,2023-07-28,Darwin,PENYCHN,2023-07-28 11:04:30,2023-07-28 11:05:30,2023-07-28 11:04:00,2023-07-28 11:04:00,1,2,2023-07-28 11:04:00,2023-07-28 11:04:00,False,False,Penychain Rail Station,242800.0,336500.0
202307288727495,W27495,2023-07-28,Darwin,ABRE,2023-07-28 11:08:00,2023-07-28 11:08:30,2023-07-28 11:08:00,2023-07-28 11:08:00,1,2,2023-07-28 11:08:00,2023-07-28 11:08:00,False,False,Abererch Rail Station,240400.0,336100.0
202307278069936,P69936,2023-07-27,CIS,LNGP,2023-07-27 20:18:00,2023-07-27 20:18:30,2023-07-27 20:18:00,2023-07-27 20:18:00,1,4,2023-07-27 20:18:00,2023-07-27 20:19:00,False,False,Longport Rail Station,385585.0,349423.0
202307277683461,L83461,2023-07-27,TD,CHCHSTR,2023-07-27 00:05:00,2023-07-27 00:06:00,2023-07-27 00:05:00,2023-07-27 00:06:00,1,4,2023-07-27 00:05:00,2023-07-27 00:06:00,False,False,Chichester Rail Station,485890.0,104320.0
202307277613459,L13459,2023-07-27,TD,TTNHMHL,2023-07-27 23:16:30,2023-07-27 23:17:30,2023-07-27 23:17:00,2023-07-27 23:17:00,3,12,2023-07-27 23:17:00,2023-07-27 23:17:00,False,False,Tottenham Hale Rail Station,534500.0,189500.0
202307277181231,G81231,2023-07-27,Trust,STHNDE,2023-07-27 17:50:00,2023-07-27 17:50:30,2023-07-27 17:50:00,2023-07-27 17:50:00,1,8,2023-07-27 17:50:00,2023-07-27 17:50:00,False,False,Southend East Rail Station,589547.0,185767.0
202307277674779,L74779,2023-07-27,CIS,SWNSCMB,2023-07-27 18:27:30,2023-07-27 18:28:30,2023-07-27 18:28:00,2023-07-27 18:28:00,2,8,2023-07-27 18:28:00,2023-07-27 18:28:00,False,False,Swanscombe Rail Station,560582.0,174761.0
202307277195245,G95245,2023-07-27,CIS,EDPK,2023-07-27 23:50:30,2023-07-27 23:51:00,2023-07-27 23:51:00,2023-07-27 23:51:00,1,10,2023-07-27 23:51:00,2023-07-27 23:51:00,False,False,Eden Park Rail Station,537420.0,167520.0
202307287195420,G95420,2023-07-28,Trust,BICKLEY,2023-07-28 01:00:00,2023-07-28 01:00:30,2023-07-28 01:00:00,2023-07-28 01:00:00,2,8,2023-07-28 01:02:00,2023-07-28 01:02:00,False,False,Bickley Rail Station,542370.0,168770.0
202307287195420,G95420,2023-07-28,Trust,PETSWD,2023-07-28 01:05:00,2023-07-28 01:05:30,2023-07-28 01:05:00,2023-07-28 01:05:00,4,8,2023-07-28 01:06:00,2023-07-28 01:06:00,False,False,Petts Wood Rail Station,544440.0,167550.0
202307277195621,G95621,2023-07-27,TD,BARMING,2023-07-27 23:24:00,2023-07-27 23:24:30,2023-07-27 23:24:00,2023-07-27 23:24:00,2,8,2023-07-27 23:27:00,2023-07-27 23:27:00,False,False,Barming Rail Station,572970.0,156891.0
202307277195621,G95621,2023-07-27,TD,MSTONEE,2023-07-27 23:28:30,2023-07-27 23:30:00,2023-07-27 23:29:00,2023-07-27 23:30:00,2,8,2023-07-27 23:31:00,2023-07-27 23:32:00,False,False,Maidstone East Rail Station,575949.0,156206.0
202307277195621,G95621,2023-07-27,TD,BSTD,2023-07-27 23:34:30,2023-07-27 23:35:30,2023-07-27 23:35:00,2023-07-27 23:35:00,2,8,2023-07-27 23:37:00,2023-07-27 23:37:00,False,False,Bearsted Rail Station,579882.0,156119.0
202307277195621,G95621,2023-07-27,TD,HBRN,2023-07-27 23:38:30,2023-07-27 23:39:00,2023-07-27 23:39:00,2023-07-27 23:39:00,2,8,2023-07-27 23:39:00,2023-07-27 23:41:00,False,False,Hollingbourne Rail Station,583430.0,155060.0
202307277195621,G95621,2023-07-27,TD,HRSM,2023-07-27 23:42:30,2023-07-27 23:43:00,2023-07-27 23:43:00,2023-07-27 23:43:00,2,8,2023-07-27 23:43:00,2023-07-27 23:45:00,False,False,Harrietsham Rail Station,586620.0,152910.0
202307277195621,G95621,2023-07-27,TD,LENHAM,2023-07-27 23:46:00,2023-07-27 23:47:00,2023-07-27 23:46:00,2023-07-27 23:47:00,2,8,2023-07-27 23:48:00,2023-07-27 23:49:00,False,False,Lenham Rail Station,589130.0,151850.0
202307277195621,G95621,2023-07-27,TD,CRNG,2023-07-27 23:51:30,2023-07-27 23:52:00,2023-07-27 23:52:00,2023-07-27 23:52:00,2,8,2023-07-27 23:52:00,2023-07-27 23:54:00,False,False,Charing (Kent) Rail Station,595005.0,149132.0
202307288070588,P70588,2023-07-28,Darwin,CHDNGTN,2023-07-28 01:26:00,2023-07-28 01:26:30,2023-07-28 01:26:00,2023-07-28 01:26:00,1,8,2023-07-28 02:18:00,2023-07-28 02:18:00,False,False,Cheddington Rail Station,492232.0,218549.0
202307288070588,P70588,2023-07-28,Darwin,LTNBZRD,2023-07-28 01:32:30,2023-07-28 01:33:30,2023-07-28 01:33:00,2023-07-28 01:33:00,1,8,2023-07-28 02:22:00,2023-07-28 02:23:00,False,False,Leighton Buzzard Rail Station,491091.0,225024.0
202307288070588,P70588,2023-07-28,Darwin,BLTCHLY,2023-07-28 01:39:00,2023-07-28 01:40:30,2023-07-28 01:39:00,2023-07-28 01:40:00,1,8,2023-07-28 02:28:00,2023-07-28 02:29:00,False,False,Bletchley Rail Station,486859.0,233741.0
202307288070588,P70588,2023-07-28,Darwin,MKNSCEN,2023-07-28 01:45:00,2023-07-28 01:46:00,2023-07-28 01:45:00,2023-07-28 01:46:00,6,8,2023-07-28 02:33:00,2023-07-28 02:34:00,False,False,Milton Keynes Central Rail Station,484189.0,238029.0
202307288070588,P70588,2023-07-28,Darwin,WLVR,2023-07-28 01:49:00,2023-07-28 01:50:00,2023-07-28 01:49:00,2023-07-28 01:50:00,1,8,2023-07-28 02:37:00,2023-07-28 02:38:00,False,False,Wolverton Rail Station,482065.0,241508.0
202307277673926,L73926,2023-07-27,Darwin,ADISHAM,2023-07-27 21:49:00,2023-07-27 21:49:30,2023-07-27 21:49:00,2023-07-27 21:49:00,2,8,2023-07-27 21:54:00,2023-07-27 21:55:00,True,True,Adisham Rail Station,623391.0,153976.0
202307277673926,L73926,2023-07-27,Darwin,ALSHAM,2023-07-27 21:51:30,2023-07-27 21:52:30,2023-07-27 21:52:00,2023-07-27 21:52:00,2,8,2023-07-27 21:57:00,2023-07-27 21:57:00,True,True,Aylesham Rail Station,624182.0,152457.0
202307277673926,L73926,2023-07-27,Darwin,SNWDNAN,2023-07-27 21:54:30,2023-07-27 21:55:00,2023-07-27 21:55:00,2023-07-27 21:55:00,2,8,2023-07-27 21:59:00,2023-07-27 22:00:00,True,True,Snowdown Rail Station,624537.0,151141.0
202307277673926,L73926,2023-07-27,Darwin,SWELL,2023-07-27 21:58:00,2023-07-27 21:59:00,2023-07-27 21:58:00,2023-07-27 21:59:00,2,8,2023-07-27 22:03:00,2023-07-27 22:04:00,True,True,Shepherds Well Rail Station,625800.0,148200.0
202307277673926,L73926,2023-07-27,Darwin,KSNY,2023-07-27 22:03:00,2023-07-27 22:03:30,2023-07-27 22:03:00,2023-07-27 22:03:00,2,8,2023-07-27 22:08:00,2023-07-27 22:08:00,True,True,Kearsney Rail Station,628938.0,143992.0
